Date,State,Peak_Load_MW,Base_Load_MW,Industrial_%,Residential_%,EV_Load_MW,Temperature,Demand_Growth_%
2021-01-31 0:00:00,Maharashtra,6478.36,4534.85,48,59,231.68,25,15.84
2021-01-31 0:00:00,Gujarat,5234.8,3664.36,45,49,231.68,21,15.84
2021-01-31 0:00:00,Tamil Nadu,5498.08,3848.66,47,47,231.68,38,15.84
2021-01-31 0:00:00,Karnataka,4622.52,3235.76,38,43,231.68,20,15.84
2021-01-31 0:00:00,Rajasthan,4032.24,2822.57,42,50,231.68,33,15.84
2021-02-01 0:00:00,Maharashtra,6890.8,4823.56,36,51,231.76,23,15.88
2021-02-01 0:00:00,Gujarat,5947,4162.9,42,52,231.76,29,15.88
2021-02-01 0:00:00,Tamil Nadu,6177.4,4324.18,43,42,231.76,20,15.88
2021-02-01 0:00:00,Karnataka,4978.6,3485.02,37,55,231.76,37,15.88
2021-02-01 0:00:00,Rajasthan,4604.2,3222.94,40,48,231.76,38,15.88
2021-02-02 0:00:00,Maharashtra,6914.2,4839.94,36,40,231.84,19,15.92
2021-02-02 0:00:00,Gujarat,5627,3938.9,38,55,231.84,42,15.92
2021-02-02 0:00:00,Tamil Nadu,6424.6,4497.22,39,58,231.84,36,15.92
2021-02-02 0:00:00,Karnataka,5362.4,3753.68,37,53,231.84,21,15.92
2021-02-02 0:00:00,Rajasthan,4765.8,3336.06,36,41,231.84,45,15.92
2021-02-03 0:00:00,Maharashtra,7125.6,4987.92,38,60,231.92,43,15.96
2021-02-03 0:00:00,Gujarat,6042,4229.4,49,42,231.92,42,15.96
2021-02-03 0:00:00,Tamil Nadu,6502.8,4551.96,38,43,231.92,33,15.96
2021-02-03 0:00:00,Karnataka,5250.2,3675.14,48,42,231.92,25,15.96
2021-02-03 0:00:00,Rajasthan,4440.4,3108.28,40,49,231.92,41,15.96
2021-02-04 0:00:00,Maharashtra,7097,4967.9,50,59,232,37,16
2021-02-04 0:00:00,Gujarat,6032,4222.4,35,60,232,29,16
2021-02-04 0:00:00,Tamil Nadu,6590,4613,43,42,232,31,16
2021-02-04 0:00:00,Karnataka,5070,3549,43,58,232,44,16
2021-02-04 0:00:00,Rajasthan,4537,3175.9,39,44,232,16,16
2021-02-05 0:00:00,Maharashtra,6852.4,4796.68,36,47,232.08,34,16.04
2021-02-05 0:00:00,Gujarat,5675,3972.5,46,55,232.08,26,16.04
2021-02-05 0:00:00,Tamil Nadu,6242.2,4369.54,39,60,232.08,34,16.04
2021-02-05 0:00:00,Karnataka,5290.8,3703.56,38,46,232.08,15,16.04
2021-02-05 0:00:00,Rajasthan,4750.6,3325.42,38,44,232.08,36,16.04
2021-02-06 0:00:00,Maharashtra,6894.8,4826.36,45,57,232.16,41,16.08
2021-02-06 0:00:00,Gujarat,5842,4089.4,40,46,232.16,20,16.08
2021-02-06 0:00:00,Tamil Nadu,6243.4,4370.38,40,54,232.16,35,16.08
2021-02-06 0:00:00,Karnataka,5158.6,3611.02,38,53,232.16,38,16.08
2021-02-06 0:00:00,Rajasthan,4530.2,3171.14,39,46,232.16,29,16.08
2021-02-07 0:00:00,Maharashtra,7034.2,4923.94,43,40,232.24,27,16.12
2021-02-07 0:00:00,Gujarat,5643,3950.1,43,42,232.24,22,16.12
2021-02-07 0:00:00,Tamil Nadu,6391.6,4474.12,42,50,232.24,35,16.12
2021-02-07 0:00:00,Karnataka,5427.4,3799.18,45,54,232.24,24,16.12
2021-02-07 0:00:00,Rajasthan,4696.8,3287.76,44,46,232.24,30,16.12
2021-02-08 0:00:00,Maharashtra,6978.6,4885.02,41,42,232.32,43,16.16
2021-02-08 0:00:00,Gujarat,5641,3948.7,41,50,232.32,43,16.16
2021-02-08 0:00:00,Tamil Nadu,6247.8,4373.46,42,55,232.32,44,16.16
2021-02-08 0:00:00,Karnataka,5307.2,3715.04,47,47,232.32,20,16.16
2021-02-08 0:00:00,Rajasthan,4468.4,3127.88,41,45,232.32,18,16.16
2021-02-09 0:00:00,Maharashtra,6754,4727.8,48,43,232.4,29,16.2
2021-02-09 0:00:00,Gujarat,5602,3921.4,42,59,232.4,23,16.2
2021-02-09 0:00:00,Tamil Nadu,6209,4346.3,40,46,232.4,40,16.2
2021-02-09 0:00:00,Karnataka,5234,3663.8,39,57,232.4,26,16.2
2021-02-09 0:00:00,Rajasthan,4561,3192.7,35,54,232.4,18,16.2
2021-02-10 0:00:00,Maharashtra,6873.4,4811.38,45,47,232.48,33,16.24
2021-02-10 0:00:00,Gujarat,5973,4181.1,37,49,232.48,45,16.24
2021-02-10 0:00:00,Tamil Nadu,6409.2,4486.44,48,47,232.48,15,16.24
2021-02-10 0:00:00,Karnataka,5113.8,3579.66,38,45,232.48,27,16.24
2021-02-10 0:00:00,Rajasthan,4463.6,3124.52,44,46,232.48,28,16.24
2021-02-11 0:00:00,Maharashtra,7043.8,4930.66,43,48,232.56,20,16.28
2021-02-11 0:00:00,Gujarat,6003,4202.1,37,56,232.56,25,16.28
2021-02-11 0:00:00,Tamil Nadu,6568.4,4597.88,38,52,232.56,34,16.28
2021-02-11 0:00:00,Karnataka,5030.6,3521.42,43,54,232.56,39,16.28
2021-02-11 0:00:00,Rajasthan,4638.2,3246.74,47,60,232.56,20,16.28
2021-02-12 0:00:00,Maharashtra,6991.2,4893.84,41,53,232.64,27,16.32
2021-02-12 0:00:00,Gujarat,5968,4177.6,48,51,232.64,32,16.32
2021-02-12 0:00:00,Tamil Nadu,6495.6,4546.92,47,43,232.64,23,16.32
2021-02-12 0:00:00,Karnataka,5093.4,3565.38,44,51,232.64,35,16.32
2021-02-12 0:00:00,Rajasthan,4428.8,3100.16,47,58,232.64,28,16.32
2021-02-13 0:00:00,Maharashtra,6839.6,4787.72,39,60,232.72,29,16.36
2021-02-13 0:00:00,Gujarat,5954,4167.8,48,45,232.72,45,16.36
2021-02-13 0:00:00,Tamil Nadu,6461.8,4523.26,50,49,232.72,37,16.36
2021-02-13 0:00:00,Karnataka,5246.2,3672.34,44,55,232.72,16,16.36
2021-02-13 0:00:00,Rajasthan,4826.4,3378.48,47,49,232.72,44,16.36
2021-02-14 0:00:00,Maharashtra,6921,4844.7,41,48,232.8,20,16.4
2021-02-14 0:00:00,Gujarat,5650,3955,37,59,232.8,38,16.4
2021-02-14 0:00:00,Tamil Nadu,6610,4627,38,46,232.8,42,16.4
2021-02-14 0:00:00,Karnataka,5470,3829,37,40,232.8,16,16.4
2021-02-14 0:00:00,Rajasthan,4746,3322.2,42,40,232.8,41,16.4
2021-02-15 0:00:00,Maharashtra,7002.4,4901.68,50,56,232.88,29,16.44
2021-02-15 0:00:00,Gujarat,5735,4014.5,48,43,232.88,30,16.44
2021-02-15 0:00:00,Tamil Nadu,6546.2,4582.34,43,42,232.88,28,16.44
2021-02-15 0:00:00,Karnataka,5238.8,3667.16,39,51,232.88,15,16.44
2021-02-15 0:00:00,Rajasthan,4688.6,3282.02,37,55,232.88,31,16.44
2021-02-16 0:00:00,Maharashtra,7115.8,4981.06,39,45,232.96,35,16.48
2021-02-16 0:00:00,Gujarat,5599,3919.3,37,49,232.96,45,16.48
2021-02-16 0:00:00,Tamil Nadu,6311.4,4417.98,48,41,232.96,33,16.48
2021-02-16 0:00:00,Karnataka,5238.6,3667.02,38,58,232.96,40,16.48
2021-02-16 0:00:00,Rajasthan,4715.2,3300.64,36,53,232.96,33,16.48
2021-02-17 0:00:00,Maharashtra,6850.2,4795.14,39,58,233.04,20,16.52
2021-02-17 0:00:00,Gujarat,5850,4095,50,43,233.04,25,16.52
2021-02-17 0:00:00,Tamil Nadu,6655.6,4658.92,37,53,233.04,40,16.52
2021-02-17 0:00:00,Karnataka,5358.4,3750.88,48,41,233.04,39,16.52
2021-02-17 0:00:00,Rajasthan,4621.8,3235.26,40,46,233.04,17,16.52
2021-02-18 0:00:00,Maharashtra,7019.6,4913.72,41,57,233.12,38,16.56
2021-02-18 0:00:00,Gujarat,5986,4190.2,47,55,233.12,15,16.56
2021-02-18 0:00:00,Tamil Nadu,6426.8,4498.76,36,43,233.12,26,16.56
2021-02-18 0:00:00,Karnataka,5112.2,3578.54,43,49,233.12,22,16.56
2021-02-18 0:00:00,Rajasthan,4497.4,3148.18,48,43,233.12,16,16.56
2021-02-19 0:00:00,Maharashtra,6845,4791.5,47,47,233.2,41,16.6
2021-02-19 0:00:00,Gujarat,5737,4015.9,43,50,233.2,32,16.6
2021-02-19 0:00:00,Tamil Nadu,6559,4591.3,38,49,233.2,24,16.6
2021-02-19 0:00:00,Karnataka,5109,3576.3,41,48,233.2,44,16.6
2021-02-19 0:00:00,Rajasthan,4536,3175.2,36,58,233.2,21,16.6
2021-02-20 0:00:00,Maharashtra,6914.4,4840.08,37,44,233.28,43,16.64
2021-02-20 0:00:00,Gujarat,6065,4245.5,43,56,233.28,21,16.64
2021-02-20 0:00:00,Tamil Nadu,6260.2,4382.14,48,56,233.28,16,16.64
2021-02-20 0:00:00,Karnataka,5418.8,3793.16,35,56,233.28,15,16.64
2021-02-20 0:00:00,Rajasthan,4449.6,3114.72,41,48,233.28,29,16.64
2021-02-21 0:00:00,Maharashtra,6781.8,4747.26,44,49,233.36,30,16.68
2021-02-21 0:00:00,Gujarat,6062,4243.4,37,43,233.36,41,16.68
2021-02-21 0:00:00,Tamil Nadu,6596.4,4617.48,41,60,233.36,26,16.68
2021-02-21 0:00:00,Karnataka,5412.6,3788.82,40,51,233.36,38,16.68
2021-02-21 0:00:00,Rajasthan,4539.2,3177.44,37,46,233.36,17,16.68
2021-02-22 0:00:00,Maharashtra,6807.2,4765.04,40,49,233.44,33,16.72
2021-02-22 0:00:00,Gujarat,5922,4145.4,35,45,233.44,36,16.72
2021-02-22 0:00:00,Tamil Nadu,6544.6,4581.22,49,47,233.44,31,16.72
2021-02-22 0:00:00,Karnataka,5048.4,3533.88,41,44,233.44,27,16.72
2021-02-22 0:00:00,Rajasthan,4887.8,3421.46,37,48,233.44,41,16.72
2021-02-23 0:00:00,Maharashtra,7152.6,5006.82,50,59,233.52,24,16.76
2021-02-23 0:00:00,Gujarat,5836,4085.2,49,57,233.52,34,16.76
2021-02-23 0:00:00,Tamil Nadu,6248.8,4374.16,49,57,233.52,30,16.76
2021-02-23 0:00:00,Karnataka,5464.2,3824.94,44,54,233.52,29,16.76
2021-02-23 0:00:00,Rajasthan,4513.4,3159.38,36,56,233.52,34,16.76
2021-02-24 0:00:00,Maharashtra,7256,5079.2,43,49,233.6,42,16.8
2021-02-24 0:00:00,Gujarat,6029,4220.3,37,48,233.6,40,16.8
2021-02-24 0:00:00,Tamil Nadu,6283,4398.1,43,42,233.6,28,16.8
2021-02-24 0:00:00,Karnataka,5495,3846.5,49,58,233.6,29,16.8
2021-02-24 0:00:00,Rajasthan,4553,3187.1,45,53,233.6,41,16.8
2021-02-25 0:00:00,Maharashtra,7031.4,4921.98,44,43,233.68,17,16.84
2021-02-25 0:00:00,Gujarat,5700,3990,35,46,233.68,42,16.84
2021-02-25 0:00:00,Tamil Nadu,6410.2,4487.14,35,44,233.68,16,16.84
2021-02-25 0:00:00,Karnataka,5034.8,3524.36,42,58,233.68,42,16.84
2021-02-25 0:00:00,Rajasthan,4650.6,3255.42,40,48,233.68,26,16.84
2021-02-26 0:00:00,Maharashtra,7204.8,5043.36,44,58,233.76,29,16.88
2021-02-26 0:00:00,Gujarat,5627,3938.9,39,59,233.76,45,16.88
2021-02-26 0:00:00,Tamil Nadu,6438.4,4506.88,36,60,233.76,27,16.88
2021-02-26 0:00:00,Karnataka,5284.6,3699.22,48,59,233.76,25,16.88
2021-02-26 0:00:00,Rajasthan,4886.2,3420.34,37,45,233.76,31,16.88
2021-02-27 0:00:00,Maharashtra,7260.2,5082.14,48,58,233.84,45,16.92
2021-02-27 0:00:00,Gujarat,5844,4090.8,42,44,233.84,34,16.92
2021-02-27 0:00:00,Tamil Nadu,6550.6,4585.42,50,41,233.84,27,16.92
2021-02-27 0:00:00,Karnataka,5011.4,3507.98,40,44,233.84,34,16.92
2021-02-27 0:00:00,Rajasthan,4463.8,3124.66,38,47,233.84,24,16.92
2021-02-28 0:00:00,Maharashtra,6828.6,4780.02,38,41,233.92,20,16.96
2021-02-28 0:00:00,Gujarat,5951,4165.7,38,50,233.92,22,16.96
2021-02-28 0:00:00,Tamil Nadu,6505.8,4554.06,41,51,233.92,32,16.96
2021-02-28 0:00:00,Karnataka,5174.2,3621.94,47,58,233.92,30,16.96
2021-02-28 0:00:00,Rajasthan,4528.4,3169.88,44,50,233.92,28,16.96
2021-03-01 0:00:00,Maharashtra,6913,4839.1,39,50,234,18,17
2021-03-01 0:00:00,Gujarat,6033,4223.1,42,46,234,25,17
2021-03-01 0:00:00,Tamil Nadu,6649,4654.3,45,52,234,42,17
2021-03-01 0:00:00,Karnataka,5111,3577.7,46,57,234,38,17
2021-03-01 0:00:00,Rajasthan,4819,3373.3,43,50,234,36,17
2021-03-02 0:00:00,Maharashtra,7197.4,5038.18,50,47,234.08,29,17.04
2021-03-02 0:00:00,Gujarat,5686,3980.2,45,54,234.08,17,17.04
2021-03-02 0:00:00,Tamil Nadu,6589.2,4612.44,45,46,234.08,16,17.04
2021-03-02 0:00:00,Karnataka,5457.8,3820.46,49,44,234.08,31,17.04
2021-03-02 0:00:00,Rajasthan,4612.6,3228.82,47,40,234.08,25,17.04
2021-03-03 0:00:00,Maharashtra,7050.8,4935.56,45,56,234.16,20,17.08
2021-03-03 0:00:00,Gujarat,6056,4239.2,35,56,234.16,29,17.08
2021-03-03 0:00:00,Tamil Nadu,6306.4,4414.48,45,47,234.16,43,17.08
2021-03-03 0:00:00,Karnataka,5409.6,3786.72,42,54,234.16,20,17.08
2021-03-03 0:00:00,Rajasthan,4891.2,3423.84,45,40,234.16,21,17.08
2021-03-04 0:00:00,Maharashtra,6780.2,4746.14,40,56,234.24,45,17.12
2021-03-04 0:00:00,Gujarat,5764,4034.8,38,56,234.24,35,17.12
2021-03-04 0:00:00,Tamil Nadu,6329.6,4430.72,37,45,234.24,33,17.12
2021-03-04 0:00:00,Karnataka,5470.4,3829.28,35,56,234.24,43,17.12
2021-03-04 0:00:00,Rajasthan,4759.8,3331.86,38,50,234.24,37,17.12
2021-03-05 0:00:00,Maharashtra,6990.6,4893.42,35,40,234.32,33,17.16
2021-03-05 0:00:00,Gujarat,5890,4123,38,50,234.32,42,17.16
2021-03-05 0:00:00,Tamil Nadu,6451.8,4516.26,40,50,234.32,37,17.16
2021-03-05 0:00:00,Karnataka,5336.2,3735.34,39,54,234.32,44,17.16
2021-03-05 0:00:00,Rajasthan,4533.4,3173.38,44,48,234.32,30,17.16
2021-03-06 0:00:00,Maharashtra,7160,5012,39,50,234.4,43,17.2
2021-03-06 0:00:00,Gujarat,5725,4007.5,43,49,234.4,25,17.2
2021-03-06 0:00:00,Tamil Nadu,6232,4362.4,48,45,234.4,24,17.2
2021-03-06 0:00:00,Karnataka,5031,3521.7,35,43,234.4,23,17.2
2021-03-06 0:00:00,Rajasthan,4449,3114.3,49,43,234.4,20,17.2
2021-03-07 0:00:00,Maharashtra,7280.4,5096.28,45,55,234.48,38,17.24
2021-03-07 0:00:00,Gujarat,5879,4115.3,37,58,234.48,26,17.24
2021-03-07 0:00:00,Tamil Nadu,6390.2,4473.14,37,51,234.48,40,17.24
2021-03-07 0:00:00,Karnataka,5287.8,3701.46,35,40,234.48,40,17.24
2021-03-07 0:00:00,Rajasthan,4797.6,3358.32,36,60,234.48,32,17.24
2021-03-08 0:00:00,Maharashtra,7102.8,4971.96,46,53,234.56,22,17.28
2021-03-08 0:00:00,Gujarat,5987,4190.9,44,43,234.56,45,17.28
2021-03-08 0:00:00,Tamil Nadu,6648.4,4653.88,39,44,234.56,36,17.28
2021-03-08 0:00:00,Karnataka,5030.6,3521.42,42,43,234.56,18,17.28
2021-03-08 0:00:00,Rajasthan,4452.2,3116.54,46,43,234.56,41,17.28
2021-03-09 0:00:00,Maharashtra,7153.2,5007.24,45,40,234.64,41,17.32
2021-03-09 0:00:00,Gujarat,5816,4071.2,42,46,234.64,17,17.32
2021-03-09 0:00:00,Tamil Nadu,6257.6,4380.32,48,51,234.64,36,17.32
2021-03-09 0:00:00,Karnataka,5505.4,3853.78,40,59,234.64,27,17.32
2021-03-09 0:00:00,Rajasthan,4469.8,3128.86,49,44,234.64,21,17.32
2021-03-10 0:00:00,Maharashtra,7205.6,5043.92,37,49,234.72,35,17.36
2021-03-10 0:00:00,Gujarat,5862,4103.4,48,43,234.72,31,17.36
2021-03-10 0:00:00,Tamil Nadu,6685.8,4680.06,48,55,234.72,37,17.36
2021-03-10 0:00:00,Karnataka,5431.2,3801.84,42,50,234.72,23,17.36
2021-03-10 0:00:00,Rajasthan,4546.4,3182.48,42,46,234.72,20,17.36
2021-03-11 0:00:00,Maharashtra,7253,5077.1,39,50,234.8,45,17.4
2021-03-11 0:00:00,Gujarat,6047,4232.9,48,53,234.8,27,17.4
2021-03-11 0:00:00,Tamil Nadu,6338,4436.6,46,54,234.8,42,17.4
2021-03-11 0:00:00,Karnataka,5078,3554.6,39,47,234.8,40,17.4
2021-03-11 0:00:00,Rajasthan,4659,3261.3,39,59,234.8,38,17.4
2021-03-12 0:00:00,Maharashtra,7051.4,4935.98,38,40,234.88,20,17.44
2021-03-12 0:00:00,Gujarat,5676,3973.2,41,45,234.88,25,17.44
2021-03-12 0:00:00,Tamil Nadu,6483.2,4538.24,48,40,234.88,34,17.44
2021-03-12 0:00:00,Karnataka,5065.8,3546.06,41,54,234.88,34,17.44
2021-03-12 0:00:00,Rajasthan,4567.6,3197.32,44,50,234.88,43,17.44
2021-03-13 0:00:00,Maharashtra,6982.8,4887.96,36,43,234.96,29,17.48
2021-03-13 0:00:00,Gujarat,5697,3987.9,41,49,234.96,34,17.48
2021-03-13 0:00:00,Tamil Nadu,6633.4,4643.38,35,47,234.96,27,17.48
2021-03-13 0:00:00,Karnataka,5385.6,3769.92,49,46,234.96,34,17.48
2021-03-13 0:00:00,Rajasthan,4758.2,3330.74,38,51,234.96,22,17.48
2021-03-14 0:00:00,Maharashtra,6974.2,4881.94,45,60,235.04,29,17.52
2021-03-14 0:00:00,Gujarat,5806,4064.2,50,54,235.04,33,17.52
2021-03-14 0:00:00,Tamil Nadu,6223.6,4356.52,46,58,235.04,29,17.52
2021-03-14 0:00:00,Karnataka,5361.4,3752.98,40,58,235.04,33,17.52
2021-03-14 0:00:00,Rajasthan,4918.8,3443.16,40,48,235.04,25,17.52
2021-03-15 0:00:00,Maharashtra,7051.6,4936.12,49,50,235.12,20,17.56
2021-03-15 0:00:00,Gujarat,5967,4176.9,48,43,235.12,39,17.56
2021-03-15 0:00:00,Tamil Nadu,6382.8,4467.96,47,55,235.12,36,17.56
2021-03-15 0:00:00,Karnataka,5334.2,3733.94,38,48,235.12,45,17.56
2021-03-15 0:00:00,Rajasthan,4558.4,3190.88,47,55,235.12,18,17.56
2021-03-16 0:00:00,Maharashtra,6857,4799.9,46,51,235.2,40,17.6
2021-03-16 0:00:00,Gujarat,6022,4215.4,35,59,235.2,36,17.6
2021-03-16 0:00:00,Tamil Nadu,6560,4592,42,43,235.2,29,17.6
2021-03-16 0:00:00,Karnataka,5307,3714.9,45,43,235.2,36,17.6
2021-03-16 0:00:00,Rajasthan,4475,3132.5,41,56,235.2,38,17.6
2021-03-17 0:00:00,Maharashtra,6964.4,4875.08,45,56,235.28,42,17.64
2021-03-17 0:00:00,Gujarat,5918,4142.6,38,48,235.28,17,17.64
2021-03-17 0:00:00,Tamil Nadu,6588.2,4611.74,48,56,235.28,45,17.64
2021-03-17 0:00:00,Karnataka,5469.8,3828.86,42,54,235.28,26,17.64
2021-03-17 0:00:00,Rajasthan,4940.6,3458.42,47,56,235.28,20,17.64
2021-03-18 0:00:00,Maharashtra,7157.8,5010.46,38,54,235.36,23,17.68
2021-03-18 0:00:00,Gujarat,5943,4160.1,46,58,235.36,19,17.68
2021-03-18 0:00:00,Tamil Nadu,6561.4,4592.98,42,40,235.36,22,17.68
2021-03-18 0:00:00,Karnataka,5223.6,3656.52,46,40,235.36,34,17.68
2021-03-18 0:00:00,Rajasthan,4809.2,3366.44,45,54,235.36,40,17.68
2021-03-19 0:00:00,Maharashtra,7299.2,5109.44,38,45,235.44,39,17.72
2021-03-19 0:00:00,Gujarat,5900,4130,37,46,235.44,45,17.72
2021-03-19 0:00:00,Tamil Nadu,6698.6,4689.02,36,52,235.44,44,17.72
2021-03-19 0:00:00,Karnataka,5316.4,3721.48,42,44,235.44,42,17.72
2021-03-19 0:00:00,Rajasthan,4738.8,3317.16,47,51,235.44,24,17.72
2021-03-20 0:00:00,Maharashtra,7239.6,5067.72,48,40,235.52,15,17.76
2021-03-20 0:00:00,Gujarat,5720,4004,35,58,235.52,35,17.76
2021-03-20 0:00:00,Tamil Nadu,6389.8,4472.86,36,55,235.52,23,17.76
2021-03-20 0:00:00,Karnataka,5533.2,3873.24,47,60,235.52,44,17.76
2021-03-20 0:00:00,Rajasthan,4668.4,3267.88,48,56,235.52,16,17.76
2021-03-21 0:00:00,Maharashtra,7241,5068.7,43,58,235.6,26,17.8
2021-03-21 0:00:00,Gujarat,5849,4094.3,41,46,235.6,43,17.8
2021-03-21 0:00:00,Tamil Nadu,6649,4654.3,41,45,235.6,17,17.8
2021-03-21 0:00:00,Karnataka,5126,3588.2,45,52,235.6,35,17.8
2021-03-21 0:00:00,Rajasthan,4926,3448.2,38,58,235.6,35,17.8
2021-03-22 0:00:00,Maharashtra,7044.4,4931.08,48,51,235.68,44,17.84
2021-03-22 0:00:00,Gujarat,6126,4288.2,40,48,235.68,41,17.84
2021-03-22 0:00:00,Tamil Nadu,6284.2,4398.94,47,42,235.68,42,17.84
2021-03-22 0:00:00,Karnataka,5232.8,3662.96,39,50,235.68,21,17.84
2021-03-22 0:00:00,Rajasthan,4723.6,3306.52,36,44,235.68,34,17.84
2021-03-23 0:00:00,Maharashtra,6881.8,4817.26,38,41,235.76,23,17.88
2021-03-23 0:00:00,Gujarat,6011,4207.7,38,58,235.76,40,17.88
2021-03-23 0:00:00,Tamil Nadu,6352.4,4446.68,49,55,235.76,35,17.88
2021-03-23 0:00:00,Karnataka,5228.6,3660.02,47,41,235.76,40,17.88
2021-03-23 0:00:00,Rajasthan,4524.2,3166.94,41,52,235.76,25,17.88
2021-03-24 0:00:00,Maharashtra,6882.2,4817.54,43,50,235.84,25,17.92
2021-03-24 0:00:00,Gujarat,5756,4029.2,49,40,235.84,42,17.92
2021-03-24 0:00:00,Tamil Nadu,6504.6,4553.22,50,49,235.84,22,17.92
2021-03-24 0:00:00,Karnataka,5376.4,3763.48,45,43,235.84,26,17.92
2021-03-24 0:00:00,Rajasthan,4883.8,3418.66,45,47,235.84,25,17.92
2021-03-25 0:00:00,Maharashtra,7171.6,5020.12,46,50,235.92,27,17.96
2021-03-25 0:00:00,Gujarat,5713,3999.1,38,42,235.92,19,17.96
2021-03-25 0:00:00,Tamil Nadu,6397.8,4478.46,42,60,235.92,33,17.96
2021-03-25 0:00:00,Karnataka,5203.2,3642.24,35,49,235.92,26,17.96
2021-03-25 0:00:00,Rajasthan,4664.4,3265.08,43,50,235.92,27,17.96
2021-03-26 0:00:00,Maharashtra,7007,4904.9,38,43,236,31,18
2021-03-26 0:00:00,Gujarat,5937,4155.9,45,60,236,40,18
2021-03-26 0:00:00,Tamil Nadu,6585,4609.5,35,60,236,42,18
2021-03-26 0:00:00,Karnataka,5190,3633,48,48,236,32,18
2021-03-26 0:00:00,Rajasthan,4798,3358.6,35,47,236,28,18
2021-03-27 0:00:00,Maharashtra,7134.4,4994.08,50,45,236.08,39,18.04
2021-03-27 0:00:00,Gujarat,6100,4270,35,56,236.08,17,18.04
2021-03-27 0:00:00,Tamil Nadu,6297.2,4408.04,42,42,236.08,32,18.04
2021-03-27 0:00:00,Karnataka,5127.8,3589.46,36,52,236.08,38,18.04
2021-03-27 0:00:00,Rajasthan,4535.6,3174.92,47,47,236.08,41,18.04
2021-03-28 0:00:00,Maharashtra,7155.8,5009.06,42,53,236.16,31,18.08
2021-03-28 0:00:00,Gujarat,6018,4212.6,50,53,236.16,25,18.08
2021-03-28 0:00:00,Tamil Nadu,6672.4,4670.68,47,49,236.16,26,18.08
2021-03-28 0:00:00,Karnataka,5307.6,3715.32,35,53,236.16,40,18.08
2021-03-28 0:00:00,Rajasthan,4842.2,3389.54,35,45,236.16,29,18.08
2021-03-29 0:00:00,Maharashtra,7100.2,4970.14,50,47,236.24,43,18.12
2021-03-29 0:00:00,Gujarat,5862,4103.4,50,53,236.24,19,18.12
2021-03-29 0:00:00,Tamil Nadu,6397.6,4478.32,43,55,236.24,42,18.12
2021-03-29 0:00:00,Karnataka,5307.4,3715.18,41,59,236.24,43,18.12
2021-03-29 0:00:00,Rajasthan,4770.8,3339.56,41,45,236.24,18,18.12
2021-03-30 0:00:00,Maharashtra,7173.6,5021.52,45,55,236.32,17,18.16
2021-03-30 0:00:00,Gujarat,6067,4246.9,47,53,236.32,26,18.16
2021-03-30 0:00:00,Tamil Nadu,6681.8,4677.26,43,44,236.32,37,18.16
2021-03-30 0:00:00,Karnataka,5567.2,3897.04,42,40,236.32,28,18.16
2021-03-30 0:00:00,Rajasthan,4654.4,3258.08,48,60,236.32,29,18.16
2021-03-31 0:00:00,Maharashtra,6913,4839.1,45,50,236.4,28,18.2
2021-03-31 0:00:00,Gujarat,5884,4118.8,40,46,236.4,33,18.2
2021-03-31 0:00:00,Tamil Nadu,6383,4468.1,45,58,236.4,39,18.2
2021-03-31 0:00:00,Karnataka,5204,3642.8,46,52,236.4,22,18.2
2021-03-31 0:00:00,Rajasthan,4691,3283.7,36,47,236.4,44,18.2
2021-04-01 0:00:00,Maharashtra,8225.56,5757.89,49,47,236.48,36,18.24
2021-04-01 0:00:00,Gujarat,7005.8,4904.06,48,47,236.48,16,18.24
2021-04-01 0:00:00,Tamil Nadu,7271.68,5090.18,39,40,236.48,30,18.24
2021-04-01 0:00:00,Karnataka,6229.92,4360.94,38,47,236.48,37,18.24
2021-04-01 0:00:00,Rajasthan,5615.04,3930.53,37,45,236.48,34,18.24
2021-04-02 0:00:00,Maharashtra,7967.32,5577.12,35,56,236.56,36,18.28
2021-04-02 0:00:00,Gujarat,6935.1,4854.57,43,51,236.56,19,18.28
2021-04-02 0:00:00,Tamil Nadu,7515.21,5260.65,36,58,236.56,30,18.28
2021-04-02 0:00:00,Karnataka,6333.99,4433.79,48,45,236.56,44,18.28
2021-04-02 0:00:00,Rajasthan,5372.88,3761.02,48,45,236.56,29,18.28
2021-04-03 0:00:00,Maharashtra,7939.08,5557.36,45,54,236.64,16,18.32
2021-04-03 0:00:00,Gujarat,6624.4,4637.08,48,46,236.64,28,18.32
2021-04-03 0:00:00,Tamil Nadu,7341.74,5139.22,37,42,236.64,25,18.32
2021-04-03 0:00:00,Karnataka,5945.06,4161.54,35,42,236.64,38,18.32
2021-04-03 0:00:00,Rajasthan,5530.72,3871.5,36,43,236.64,37,18.32
2021-04-04 0:00:00,Maharashtra,8310.84,5817.59,40,59,236.72,27,18.36
2021-04-04 0:00:00,Gujarat,6933.7,4853.59,42,41,236.72,41,18.36
2021-04-04 0:00:00,Tamil Nadu,7577.27,5304.09,40,41,236.72,24,18.36
2021-04-04 0:00:00,Karnataka,6060.13,4242.09,35,51,236.72,26,18.36
2021-04-04 0:00:00,Rajasthan,5296.56,3707.59,45,58,236.72,38,18.36
2021-04-05 0:00:00,Maharashtra,8232.6,5762.82,39,55,236.8,24,18.4
2021-04-05 0:00:00,Gujarat,6991,4893.7,37,46,236.8,25,18.4
2021-04-05 0:00:00,Tamil Nadu,7467.8,5227.46,41,55,236.8,20,18.4
